Tên món,Nguyên liệu,Công thức,Tiểu đường,Huyết áp cao,Dạ dày,Gout,Time,Calo 
Bánh mì paparoti,"bột mì, men, muối, sữa tươi, chanh, bơ, trứng, đường, bột cacao, bơ, cà phê",https://cookpad.com/vn/cong-thuc/16063516-banh-mi-paparoti?ref=search&search_term=b%C3%A1nh+m%C3%AC,1,0,0,0,40 phút,200
Cơm ngũ cốc với Natto,"ngũ cốc, trứng, xà lách, cà chua, natto",https://cookpad.com/vn/cong-thuc/24048118-c%C6%A1m-ngu-c%E1%BB%91c-v%E1%BB%9Bi-natto?ref=search&search_term=ng%C5%A9+c%E1%BB%91c,0,0,0,0,20 phút,225
Chuối ngũ cốc nướng echeat,"chuối, ngũ cốc, trứng gà",https://cookpad.com/vn/cong-thuc/16534656-chu%E1%BB%91i-ngu-c%E1%BB%91c-n%C6%B0%E1%BB%9Bng-echeat?ref=search&search_term=ng%C5%A9+c%E1%BB%91c,0,0,0,0,20 phút,175
"Sữa chua mix ngũ cốc, mứt, hạt khô","sữa chua, ngũ cốc, mứt, hạt",https://cookpad.com/vn/cong-thuc/16013021-s%E1%BB%AFa-chua-mix-ngu-c%E1%BB%91c-m%E1%BB%A9t-h%E1%BA%A1t-kho?ref=search&search_term=ng%C5%A9+c%E1%BB%91c,0,0,0,0,10 phút,225
Bánh ngũ cốc,"trứng, sữa, mật ong, bánh mì, ngũ cốc, chuối",https://cookpad.com/vn/cong-thuc/15876187-banh-ngu-c%E1%BB%91c?ref=search&search_term=ng%C5%A9+c%E1%BB%91c,0,0,0,0,15 phút,150
"Ngũ Cốc, Sữa Tươi, Thanh Long","thanh long, ngũ cốc, sữa tuoi, hạt",https://cookpad.com/vn/cong-thuc/15826923-eatclean-breakfast-b%E1%BB%AFa-sang-ngu-c%E1%BB%91c-s%E1%BB%AFa-t%C6%B0%C6%A1i-thanh-long-10?ref=search&search_term=ng%C5%A9+c%E1%BB%91c,0,0,0,0,5 phút,200
Thanh gạo lứt ngũ cốc,"gạo lứt, mè, hạt, mạch nha, dầu ăn",https://cookpad.com/vn/cong-thuc/15748279-thanh-g%E1%BA%A1o-l%E1%BB%A9t-ngu-c%E1%BB%91c?ref=search&search_term=ng%C5%A9+c%E1%BB%91c,0,0,0,0,30 phút,180
Bánh bông lan ngũ cốc chuối,"ngũ cốc, trứng, đường, chuối, vani, dầu ă, bơ, sữa, bột nở",https://cookpad.com/vn/cong-thuc/15382287-banh-bong-lan-chu%E1%BB%91i-b%E1%BA%B1ng-b%E1%BB%99t-ngu-c%E1%BB%91c-khong-c%E1%BA%A7n-dung-may-danh-tr%E1%BB%A9ng-sieu-d%E1%BB%85?ref=search&search_term=ng%C5%A9+c%E1%BB%91c,1,0,0,0,40 phút,220
Lẩu vịt hun khói,"vịt, nước luộc gà, cải, cải thảo, nấm kim châm, giá, hành",https://cookpad.com/vn/cong-thuc/24203832-l%E1%BA%A9u-v%E1%BB%8Bt-hun-khoi?ref=search&search_term=v%E1%BB%8Bt,0,0,0,0,30 phút,400
Vịt om sấu,"vịt, củ sả, sấu, hành khô, tỏi, nấm hương, khoai, mùi tàu, rau muống, đậu phụ, nấm kim châm",https://cookpad.com/vn/cong-thuc/15466403-v%E1%BB%8Bt-om-s%E1%BA%A5u?ref=search&search_term=v%E1%BB%8Bt,0,0,0,0,45 phút,300
Gỏi vịt,"vịt, chuối, khế, dưa chuột, hành tây, rau húng, quế, rau mùi, gừng, tỏi, ớt, chanh, mắm, đường, tiêu, muối",https://cookpad.com/vn/cong-thuc/11395670-g%E1%BB%8Fi-v%E1%BB%8Bt?ref=search&search_term=v%E1%BB%8Bt,0,0,0,0,90 phút,200
Cháo vịt,"vịt, gạo nếp, hành tím, gừng, rượu, gia vị, hạt nêm, đường, nước mắm, hành lá, rau mùi, rau húng",https://cookpad.com/vn/cong-thuc/23978740-chao-v%E1%BB%8Bt?ref=search&search_term=v%E1%BB%8Bt,0,0,0,0,45 phút,180
Vịt quay kho,"vịt, hành, rau mùi, ớt, gia vị, hạt nêm, đường",https://cookpad.com/vn/cong-thuc/17164786-v%E1%BB%8Bt-quay-kho?ref=search&search_term=v%E1%BB%8Bt,0,0,0,0,30 phút,320
Bún vịt nấu chao,"vịt, khoai môn, nấm rơm, củ sả, rau mồng tơi, chao, hành tím, tỏi, hạt nêm, đường, tiêu, sa tế, dấu ăn, dừa",https://cookpad.com/vn/cong-thuc/23942890-bun-v%E1%BB%8Bt-n%E1%BA%A5u-chao?ref=search&search_term=v%E1%BB%8Bt,0,0,0,0,60 phút,350
Vịt om khoai sọ,"vịt, khoai sọ, rau mồng tơi, chao, bún, củ sả, tỏi, hành tím, ớt, gừng, bún, hành, dầu ăn, hạt nêm, tiêu, ớt, tỏi, mắm",https://cookpad.com/vn/cong-thuc/23938384-v%E1%BB%8Bt-om-khoai-s%E1%BB%8D?ref=search&search_term=v%E1%BB%8Bt,0,0,0,0,90 phút,310
Vịt kho riềng,"vịt, củ riềng, hành tím, gia vị",https://cookpad.com/vn/cong-thuc/23883661-v%E1%BB%8Bt-kho-ri%E1%BB%81ng?ref=search&search_term=v%E1%BB%8Bt,0,0,0,0,45 phút,290
"Đùi vịt hầm khoai tây, cà rốt"," vịt, khoai tây, cà rốt, hành tím, tỏi, hạt nêm, đường, rau mùi, mắm, gia vị, bột tỏi, ớt",https://cookpad.com/vn/cong-thuc/22570513-dui-v%E1%BB%8Bt-h%E1%BA%A7m-khoai-tay-ca-r%E1%BB%91t-ngu-v%E1%BB%8B-h%C6%B0%C6%A1ng?ref=search&search_term=v%E1%BB%8Bt,0,0,0,0,45 phút,330
Nộm vịt bắp cải,"bắp cải, cà rốt, vịt, rau húng, ớt, lạc",https://cookpad.com/vn/cong-thuc/22626904-n%E1%BB%99m-v%E1%BB%8Bt-b%E1%BA%AFp-c%E1%BA%A3i?ref=search&search_term=v%E1%BB%8Bt,0,0,0,0,15 phút,180
Bún ngan,"ngan, hành tây, quế, rau mùi, hành tím, gừng, hành lá, mùi tàu, muối, đường, xì dầu, tỏi, ớt",https://cookpad.com/vn/cong-thuc/16701515-bun-ngan?ref=search&search_term=ngan,0,0,0,0,60 phút,320
Ngan om sấu,"ngan, sấu, hành tím, hành lá, mùi tàu, gừng, củ sả, tỏi, gia vị, đường",https://cookpad.com/vn/cong-thuc/16807126-th%E1%BB%8Bt-ngan-om-s%E1%BA%A5u?ref=search&search_term=ngan,0,0,0,0,1 tiếng,300
Thịt ngan cháy tỏi,"ngan, hành tím, tỏi, tiêu, ớt, rau húng, dầu hào, xì dầu",https://cookpad.com/vn/cong-thuc/16646086-th%E1%BB%8Bt-ngan-chay-t%E1%BB%8Fi?ref=search&search_term=ngan,0,0,0,0,1 tiếng,280
Miến ngan,"ngan, hành tím, gừng, hành lá, rau húng, măng, xì dầu, chanh, sa tế, hạt nêm, đường, gia vị",https://cookpad.com/vn/cong-thuc/16189825-mi%E1%BA%BFn-ngan?ref=search&search_term=ngan,0,0,0,0,1 tiếng,260
Salad Ức Ngan Hun Khói Nga,"xà lách, cà chua, dưa chuột, chanh, dấm, đường, gia vị, dầu",https://cookpad.com/vn/cong-thuc/15807444-eatclean-salad-%E1%BB%A9c-ngan-hun-khoi-nga?ref=search&search_term=ngan,0,0,0,0,30 phút,200
Ngan xào lăn,"ngan, tỏi, hành tím, ớt, gừng, củ sả, hành lá, rau răm, mắm, xì dầu, dầu, gia vị",https://cookpad.com/vn/cong-thuc/15483162-ngan-xao-lan?ref=search&search_term=ngan,0,0,0,0,45 phút,290
Chả ngan nướng móc mật,"hành tím, tỏi, xì dầu, hạt nêm, lá móc mật, ớt",https://cookpad.com/vn/cong-thuc/13350577-ch%E1%BA%A3-ngan-n%C6%B0%E1%BB%9Bng-moc-m%E1%BA%ADt?ref=search&search_term=ngan,0,0,0,0,30 phút,300
Ngan nấu giả cầy ,"ngan, củ riềng, củ sả, mắm tôm, mẻ, nước cốt dừa, bột nghệ",https://cookpad.com/vn/cong-thuc/12984509-ngan-n%E1%BA%A5u-gi%E1%BA%A3-c%E1%BA%A7y?ref=search&search_term=ngan,0,0,0,0,30 phút,280
Ngan xào sả ớt,"ngan, củ sả, ớt chuông, mắm, hạt nêm, dầu hào",https://cookpad.com/vn/cong-thuc/12682258-ngan-xao-s%E1%BA%A3-%E1%BB%9Bt?ref=search&search_term=ngan,0,0,0,0,40 phút,270
Tiết canh ngan,"ngan, chanh, mắm, mỳ chính, rau húng, lạc",https://cookpad.com/vn/cong-thuc/10961988-ti%E1%BA%BFt-canh-ngan?ref=search&search_term=ngan,0,0,0,0,15 phút,150
Nộm ngan,"ngan, su hào, cà rốt, rau răm, rau húng, hành tím, tỏi, ớt, dấm, đường, mắm, gia vị, mì chính, lạc",https://cookpad.com/vn/cong-thuc/7791210-n%E1%BB%99m-ngan?ref=search&search_term=ngan,0,0,0,0,20 phút,200
Chim cút rô ti nước dừa,"chim, mè, hành lá, dừa, gia vị",https://cookpad.com/vn/cong-thuc/22597942-chim-cut-ro-ti-n%C6%B0%E1%BB%9Bc-d%E1%BB%ABa?ref=search&search_term=chim,0,0,0,0,30 phút,270
Chim câu nướng,"chim, đường, hành tím, ngũ vị hương, dầu hào, mật ong, mắm, gia vị, dầu",https://cookpad.com/vn/cong-thuc/16944442-chim-cau-n%C6%B0%E1%BB%9Bng?ref=search&search_term=chim,0,0,0,0,30 phút,150
Chim cút chiên bơ,"chim, bột chiên giòn, bơ, tỏi, xì dầu, dầu hào, gia vị, dầu",https://cookpad.com/vn/cong-thuc/16889274-chim-cut-chien-b%C6%A1?ref=search&search_term=chim,0,0,0,0,30 phút,200
Lẩu chim trĩ nấu ớt,"chim, dừa, hành tím, ngô, ớt, củ sả, táo tàu, kỉ tử, củ cải, nấm đông cô, rau cải, dầu hào, xì dầu",https://cookpad.com/vn/cong-thuc/16532021-l%E1%BA%A9u-chim-tri-n%E1%BA%A5u-%E1%BB%9Bt-hi%E1%BB%83m?ref=search&search_term=chim,0,0,0,0,30 phút,250
Chim bồ câu quay,"chim, củ sả, mắc khén, ngũ vị hương, bột nghệ, tỏi, hành tím, mì chính, gia vị, mật ong, dầu hào,, ớt",https://cookpad.com/vn/cong-thuc/16307729-chim-b%E1%BB%93-cau-quay?ref=search&search_term=chim,0,0,0,0,1 tiếng,220
Chim hầm,"chim, cốm, thịt lợn, nấm hương, miến, hạt sen, mộc nhĩ, táo đỏ, kỉ tử",https://cookpad.com/vn/cong-thuc/15937608-chim-h%E1%BA%A7m?ref=search&search_term=chim,0,0,0,0,1 tiếng,280
Chim cút nấu cari,"chim, khoai tây, cà rốt, hạt sen, hành tây, bột ",https://cookpad.com/vn/cong-thuc/15589711-chim-cut-n%E1%BA%A5u-cari?ref=search&search_term=chim,0,0,0,0,30 phút,350
Lẩu cháo chim câu,"chim, gạo tẻ, gạo nếp, đỗ xanh, hạt sen, kỉ tử, ngô, nấm kim châm, nấm hương, nước luộc gà, đường, giấm, mắm, dầu hào, hành tím, tỏi, đậu phụ, rau cải",https://cookpad.com/vn/cong-thuc/15301758-l%E1%BA%A9u-chao-chim-cau?ref=search&search_term=chim,0,0,0,0,2 tiếng,270
Chim cút nướng bơ tỏi,"chim, xì dầu, mật ong, tiêu, tỏi, bơ",https://cookpad.com/vn/cong-thuc/14925836-chim-cut-n%C6%B0%E1%BB%9Bng-b%C6%A1-t%E1%BB%8Fi?ref=search&search_term=chim,0,0,0,0,30 phút,300
Bề bề rang me,"bề bề, me, tỏi, gia vị",https://cookpad.com/vn/cong-thuc/22559657-b%E1%BB%81-b%E1%BB%81-rang-me?ref=search&search_term=b%E1%BB%81+b%E1%BB%81,0,0,0,0,30 phút,260
Bề bề bóc nõn xào rau quả,"bề bề, ớt chuông, rau cải, dầu ăn, hạt nêm, mắm, hành tím",https://cookpad.com/vn/cong-thuc/17176035-tom-tit-b%E1%BB%81-b%E1%BB%81-boc-non-xao-rau-qu%E1%BA%A3?ref=search&search_term=b%E1%BB%81+b%E1%BB%81,0,0,0,0,60 phút,200
Bề bề xào dứa,"dứa, bề bề, cà chua, cần tây, hành lá, gia vị, mỳ chính, tiêu",https://cookpad.com/vn/cong-thuc/16631343-b%E1%BB%81-b%E1%BB%81-xao-d%E1%BB%A9a?ref=search&search_term=b%E1%BB%81+b%E1%BB%81,0,0,0,0,30 phút,250
Chả nem tôm cuâ bề bề,"lợn, tôm, cua, bề bề, trứng, nấm hương, mộc nhĩ, hành tây, cà rốt, giá, miến, hành lá, mắm, gia vị, đường, tiêu",https://cookpad.com/vn/cong-thuc/16058638-ch%E1%BA%A3-nem-tom-cua-b%E1%BB%81-b%E1%BB%81?ref=search&search_term=b%E1%BB%81+b%E1%BB%81,0,0,0,0,45 phút,180
Bánh đa bề bề Hải Phòng,"lợn, giấm, muối, bề bề, gừng, bánh đa, cà chua, hành tím, hành lá, rau mùi, mùi tàu, thì là, gia vị, hạt nêm, tiêu, ớt, tương ớt, rau thơm",https://cookpad.com/vn/cong-thuc/15834541-banh-da-b%E1%BB%81-b%E1%BB%81-h%E1%BA%A3i-phong?ref=search&search_term=b%E1%BB%81+b%E1%BB%81,0,0,0,0,30 phút,160
Bánh canh bề bề,"bề bề, bánh canh, hành phi, hành lá, gia vị",https://cookpad.com/vn/cong-thuc/13059579-banh-canh-tom-tit?ref=search&search_term=b%E1%BB%81+b%E1%BB%81,0,0,0,0,45 phút,170
Bề bề hấp,"bề bề, củ sả, muối, rau răm, rau thơm, rau mùi",https://cookpad.com/vn/cong-thuc/11691064-tom-tit-h%E1%BA%A5p?ref=search&search_term=b%E1%BB%81+b%E1%BB%81,0,0,0,0,20 phút,250
Bề bề hấp bia muối ớt,"bề bề, bia, ớt, lá chanh, muối, đường, chanh",https://cookpad.com/vn/cong-thuc/11530848-tom-tich-h%E1%BA%A5p-bia--mu%E1%BB%91i-%E1%BB%9Bt-xanh?ref=search&search_term=b%E1%BB%81+b%E1%BB%81,0,0,0,0,20 phút,220
Canh mướp nấu bề bề,"bề bề, mướp, hành lá, hành tím, rau mùi, ",https://cookpad.com/vn/cong-thuc/4688620-canh-m%C6%B0%E1%BB%9Bp-n%E1%BA%A5u-tom-tich?ref=search&search_term=b%E1%BB%81+b%E1%BB%81,0,0,0,0,20 phút,240
Bề bề rim chua ngọt,"bề bề, đường, mắm, tương ớt, giấm, dầu, mỳ chính",https://cookpad.com/vn/cong-thuc/2654098-b%E1%BB%81-b%E1%BB%81-rim-chua-ng%E1%BB%8Dt?ref=search&search_term=b%E1%BB%81+b%E1%BB%81,0,0,0,0,20 phút,120
Canh chua ngao,"ngao, cà chua, măng, hành tím, rau ngổ, hành lá, ớt, dầu, hạt nêm, bột ớt",https://cookpad.com/vn/cong-thuc/24130775-canh-chua-ngheu?ref=search&search_term=ngao,0,0,0,0,30 phút,130
Ngao hấp Thái,"ngao, sốt Thái, củ sả, ớt, gia vị, ",https://cookpad.com/vn/cong-thuc/24062238-ngheu-h%E1%BA%A5p-thai?ref=search&search_term=ngao,0,0,1,0,45 phút,140
"Canh ngao nấu khế, thì là","ngao, cà chua, khế, thì là, hành lá, hành tím, hạt nêm, mỳ chính, đường, tiêu, muối, ớt",https://cookpad.com/vn/cong-thuc/23840985-canh-ngheu-n%E1%BA%A5u-kh%E1%BA%BF-thi-la?ref=search&search_term=ngao,0,0,0,0,30 phút,180
Chả ngao,"ngao, giò, dầu, trứng, nấm hương, hành lá, gia vị",https://cookpad.com/vn/cong-thuc/16759192-ch%E1%BA%A3-ngheu?ref=search&search_term=ngao,0,0,0,0,60 phút,150
Cải cúc nấu ngao,"ngao, rau cải, gia vị, hạt nêm",https://cookpad.com/vn/cong-thuc/16088843-c%E1%BA%A3i-cuc-t%E1%BA%A7n-o-n%E1%BA%A5u-ngao?ref=search&search_term=ngao,0,0,0,0,20 phút,120
Ngao nấu chua,"ngao, me, cà chua, hành lá, hành tím, rau răm",https://cookpad.com/vn/cong-thuc/17179347-ngao-n%E1%BA%A5u-chua?ref=search&search_term=ngao,0,0,0,0,20 phút,130
Canh kim chi ngao,"ngao, kim chi, đậu phụ, hành lá, nấm đông cô",https://cookpad.com/vn/cong-thuc/17142321-canh-kim-chi-ngheu?ref=search&search_term=ngao,0,0,0,0,30 phút,180
Ngao hấp sa tế,"ngao, củ sả, sa tế, tắc",https://cookpad.com/vn/cong-thuc/17141549-ngheu-h%E1%BA%A5p-sa-t%E1%BA%BF?ref=search&search_term=ngao,0,0,0,0,10 phút,120
Mỳ ý ngao,"mỳ, cà chua, phô mai, ngao, tỏi, hành tây, whipping cream",https://cookpad.com/vn/cong-thuc/17141547-mi-y-ngheu?ref=search&search_term=m%E1%BB%B3+%C3%BD+ngao,0,0,0,0,45 phút,140
Tôm và ngao hấp sả,"ngao, tôm, củ sả, ớt, rau mùi, gia vị",https://cookpad.com/vn/cong-thuc/17277508-tom-va-ngheu-h%E1%BA%A5p-s%E1%BA%A3?ref=search&search_term=ngao,0,0,0,0,30 phút,150
Cháo ngao Hội An,"ngao, lợn, gạo tẻ, đậu xanh, hành tím, hành lá, ớt, tiêu",https://cookpad.com/vn/cong-thuc/17272439-chao-ngheu-h%E1%BB%99i-an?ref=search&search_term=ch%C3%A1o+ngao,0,0,0,0,30 phút,160
Canh bí nấu ngao,"bí, ngao, mùi tàu, gia vị, hạt nêm",https://cookpad.com/vn/cong-thuc/16993793-canh-bi-n%E1%BA%A5u-ngao?ref=search&search_term=ngao,0,0,0,0,20 phút,130
Hàu chiên trứng,"trứng, hàu, muối, mắm, tiêu, hành lá, rau mùi, ớt, dầu",https://cookpad.com/vn/cong-thuc/23999597-hau-chien-tr%E1%BB%A9ng?ref=search&search_term=h%C3%A0u,0,0,0,0,15 phút,200
Cháo hàu nấm,"hàu, nấm linh chi, gạo, tiêu, hành lá, rau mùi, mắm, muối, hành tím, gừng",https://cookpad.com/vn/cong-thuc/23939200-chao-hau-n%E1%BA%A5m?ref=search&search_term=h%C3%A0u,0,0,0,0,30 phút,170
Hàu chiên khoai lang,"hàu, khoai, bật chiên giòn, dầu",https://cookpad.com/vn/cong-thuc/22972084-hau-chien-khoai-lang?ref=search&search_term=h%C3%A0u,0,0,0,0,20 phút,220
Hàu sữa chiên bột,"hàu, bột chiên giòn, trứng, hành lá, mắm",https://cookpad.com/vn/cong-thuc/17149501-hao-s%E1%BB%AFa-chien-b%E1%BB%99t?ref=search&search_term=h%C3%A0u,0,0,0,0,20 phút,240
Hàu nướng phô mai,"hàu, rau răm, phô mai, sữa đặc, sữa tươi",https://cookpad.com/vn/cong-thuc/17088164-hau-n%C6%B0%E1%BB%9Bng-pho-mai?ref=search&search_term=h%C3%A0u,0,0,0,0,20 phút,250
Hàu sữa hấp sả,"hàu, củ sả, gia vị, hạt nêm",https://cookpad.com/vn/cong-thuc/17126485-hau-s%E1%BB%AFa-h%E1%BA%A5p-s%E1%BA%A3?ref=search&search_term=h%C3%A0u,0,0,0,0,15 phút,130
Canh chua hàu,"hàu, khế, cà chua, tỏi, hành tím, rau răm, hành lá, mắm, đường",https://cookpad.com/vn/cong-thuc/16995530-canh-chua-hau?ref=search&search_term=h%C3%A0u,0,0,0,0,20 phút,150
Hàu nướng mỡ hành,"hàu, hành tím, hành lá, lạc, gia vị, hạt nêm, chanh",https://cookpad.com/vn/cong-thuc/16991586-hau-n%C6%B0%E1%BB%9Bng-m%E1%BB%A1-hanh?ref=search&search_term=h%C3%A0u,0,0,0,0,15 phút,230
Canh hàu rong biển,"rong biển, hàu, muối, hạt nêm, tiêu",https://cookpad.com/vn/cong-thuc/16100070-canh-hau-rong-bi%E1%BB%83n?ref=search&search_term=h%C3%A0u,0,0,0,0,20 phút,140
Canh hàu nấu cải chua,"hàu, cải thảo, rau cải, rau mùi, tỏi, mắm, đường, tiêu",https://cookpad.com/vn/cong-thuc/16089728-canh-hau-n%E1%BA%A5u-c%E1%BA%A3i-chua?ref=search&search_term=h%C3%A0u,0,0,0,0,15 phút,150
Cháo Yến Mạch Hàu Sữa Trứng,"hàu, trứng, muối, mắm, tiêu, hành lá, rau mùi, ớt, dầu, ngũ cốc",https://cookpad.com/vn/cong-thuc/15784315-eatclean-chao-y%E1%BA%BFn-m%E1%BA%A1ch-hau-s%E1%BB%AFa-tr%E1%BB%A9ng?ref=search&search_term=h%C3%A0u,0,0,0,0,20 phút,180
Bắp nếp Điện Biên trộn rau củ và sốt hummus,"súp lơ, ớt chuông, ngô, cà rốt, gia vị, hạt nêm, phô mai",https://cookpad.com/vn/cong-thuc/23935002-b%E1%BA%AFp-n%E1%BA%BFp-di%E1%BB%87n-bien-tr%E1%BB%99n-rau-c%E1%BB%A7-va-s%E1%BB%91t-hummus?ref=search&search_term=ng%C3%B4,0,0,0,0,20 phút,190
Chè dưỡng nhan Ngô Thanh Hoa,"đào, táo tàu, nhãn, đường, ngô",https://cookpad.com/vn/cong-thuc/24138655-che-d%C6%B0%E1%BB%A1ng-nhan-ngo-thanh-hoa?ref=search&search_term=ng%C3%B4,0,0,0,0,1 tiếng,180
Chè bắp đường thốt nốt cốt dừa,"ngô, bột năng, lá dứa, đường, muối, nước cốt dừa, dừa, vani",https://cookpad.com/vn/cong-thuc/24133951-che-b%E1%BA%AFp-d%C6%B0%E1%BB%9Dng-th%E1%BB%91t-n%E1%BB%91t-c%E1%BB%91t-d%E1%BB%ABa?ref=search&search_term=ng%C3%B4,1,0,0,0,30 phút,210
Cơm bò & bắp,"bò, hành tây, ngô, súp lơ, cà rốt, trứng, gia vị, hạt nêm, dầu",https://cookpad.com/vn/cong-thuc/24055836-bento-box-15-c%C6%A1m-bo-b%E1%BA%AFp?ref=search&search_term=ng%C3%B4,0,0,0,0,45 phút,250
Chè ngô lá nếp,"ngô, lá dứa, bột năng, đường, nước",https://cookpad.com/vn/cong-thuc/16951666-che-ngo-la-n%E1%BA%BFp?ref=search&search_term=ng%C3%B4,1,0,0,0,30 phút,180
Bánh ngô hấp,"bột nếp, bột năng, ngô, đường, mè",https://cookpad.com/vn/cong-thuc/23972217-banh-ngo-h%E1%BA%A5p?ref=search&search_term=ng%C3%B4,0,0,0,0,30 phút,160
Sữa Bắp Thạch Lá Dứa,"lá dứa, bột rau câu, đường, ngô, sữa, sữa đặc",https://cookpad.com/vn/cong-thuc/23937039-s%E1%BB%AFa-b%E1%BA%AFp-th%E1%BA%A1ch-la-d%E1%BB%A9a?ref=search&search_term=ng%C3%B4,1,0,0,0,20 phút,170
Ức GÀ xào bắp non,"gà, ngô, cà rốt, hành tây, hành tím, hành lá, dầu, dầu hào, xì dầu, hạt nêm, tiêu",https://cookpad.com/vn/cong-thuc/23957183-%E1%BB%A9c-ga-xao-b%E1%BA%AFp-non?ref=search&search_term=ng%C3%B4,0,0,0,0,20 phút,220
Thịt băm xào ngô ngọt,"lợn, ngô, hành tím, hành lá, dầu, mắm, gia vị",https://cookpad.com/vn/cong-thuc/22552817-th%E1%BB%8Bt-bam-xao-ngo-ng%E1%BB%8Dt?ref=search&search_term=ng%C3%B4,0,0,0,0,15 phút,180
Bánh mì nhồi đậu và bắp chiên giòn,"bánh mì, ngô, đập phụ, tiêu, hạt nêm, rau mùi",https://cookpad.com/vn/cong-thuc/23846611-banh-mi-nh%E1%BB%93i-d%E1%BA%ADu-va-b%E1%BA%AFp-chien-gion?ref=search&search_term=ng%C3%B4,0,0,0,0,30 phút,250
Pizza thịt băm xúc xích ngô ngọt,"lợn, đế bánh pizza, lợn, ngô, phô mai, xúc xích, hành tím, cà chua, tương cà, hành tây, bơ, dầu, muối, hạt nêm",https://cookpad.com/vn/cong-thuc/23851630-pizza-th%E1%BB%8Bt-bam-xuc-xich-ngo-ng%E1%BB%8Dt?ref=search&search_term=ng%C3%B4,0,0,0,0,1 tiếng,300
Bắp xào phô mai,"ngô, phô mai, mayonaise, hành tây, đường, gia vị",https://cookpad.com/vn/cong-thuc/23847458-b%E1%BA%AFp-xao-pho-mai?ref=search&search_term=ng%C3%B4,0,0,0,0,20 tiếng,210
Bánh gà ngô nấm,"gà, nấm hương, ngô, bánh đa nem, hạt nêm, dầu hào, mắm, tiêu, trứng, tương ớt",https://cookpad.com/vn/cong-thuc/22677719-banh-ga-ngo-n%E1%BA%A5m?ref=search&search_term=ng%C3%B4,0,0,0,0,40 phút,230
Súp lơ xào ngô bao tử,"ngô, súp lơ, mỳ chính, hạt nêm",https://cookpad.com/vn/cong-thuc/22566704-sup-l%C6%A1-xao-ngo-bao-t%E1%BB%AD?ref=search&search_term=ng%C3%B4,0,0,0,0,20 phút,150
Salad bắp trứng,"rau sống, trứng, ngô, mật ong, muối, gia vị, chanh",https://cookpad.com/vn/cong-thuc/22556385-salad-b%E1%BA%AFp-tr%E1%BB%A9ng?ref=search&search_term=ng%C3%B4,0,0,0,0,20 phút,180
"Chè bắp,khoai môn,nấm tuyết và lá cẩm","ngô, khoai, lá dứa, đường, muối",https://cookpad.com/vn/cong-thuc/22545963-che-b%E1%BA%AFpkhoai-monn%E1%BA%A5m-tuy%E1%BA%BFt-va-la-c%E1%BA%A9m?ref=search&search_term=ng%C3%B4,0,0,0,0,30 phút,200
Canh Bắp Cải Sú Cuộn Thịt,"lợn, giò, mộc nhĩ, muối, bắp cải, hành lá",https://cookpad.com/vn/cong-thuc/24206803-canh-b%E1%BA%AFp-c%E1%BA%A3i-su-cu%E1%BB%99n-th%E1%BB%8Bt?ref=search&search_term=c%E1%BA%A3i,0,0,0,0,30 phút,180
Bắp cải xào thịt xay,"lợn, bắp cải, hành lá, gia vị, dầu",https://cookpad.com/vn/cong-thuc/24178129-b%E1%BA%AFp-c%E1%BA%A3i-xao-th%E1%BB%8Bt-xay?ref=search&search_term=c%E1%BA%A3i,0,0,0,0,30 phút,200
Dưa cải muối,"dưa cải, muối, đường",https://cookpad.com/vn/cong-thuc/24197014-d%C6%B0a-c%E1%BA%A3i-mu%E1%BB%91i?ref=search&search_term=c%E1%BA%A3i,0,0,0,0,30 phút,30
Canh súp lơ củ dền thịt băm,"lợn, súp lơ, củ dền, hành tím, hành lá, dầu, muối, mỳ chính",https://cookpad.com/vn/cong-thuc/24186220-canh-bong-c%E1%BA%A3i-c%E1%BB%A7-d%E1%BB%81n-th%E1%BB%8Bt-bam?ref=search&search_term=c%E1%BA%A3i,0,0,0,0,15 phút,160
Súp Bắp Cải Thì Là Kiểu Nga,"nước hầm xương, thì là, cà chua, bắp cải, gia vị, hạt nêm, dầu",https://cookpad.com/vn/cong-thuc/23977785-sup-b%E1%BA%AFp-c%E1%BA%A3i-thi-la-ki%E1%BB%83u-nga?ref=search&search_term=c%E1%BA%A3i,0,0,0,0,30 phút,190
Canh cải chua,"cải, giò, cà chua, rau ngổ, tỏi, dầu, ớt",https://cookpad.com/vn/cong-thuc/24108709-canh-c%E1%BA%A3i-chua?ref=search&search_term=c%E1%BA%A3i,0,0,0,0,15 phút,120
Cải thảo xào thịt ba rọi,"lợn, cải thảo, hành lá, gia vị, dầu, mắm",https://cookpad.com/vn/cong-thuc/24066292-c%E1%BA%A3i-th%E1%BA%A3o-xao-th%E1%BB%8Bt-ba-r%E1%BB%8Di?ref=search&search_term=c%E1%BA%A3i,0,0,0,0,20 phút,220
Trứng chiên cải thảo,"trứng, lợn, cải thảo, hành lá, mắm, dầu",https://cookpad.com/vn/cong-thuc/24065125-tr%E1%BB%A9ng-chien-c%E1%BA%A3i-th%E1%BA%A3o?ref=search&search_term=c%E1%BA%A3i,0,0,0,0,20 phút,180
Bắp cải cà rốt luộc,"bắp cải, cà rốt, gừng",https://cookpad.com/vn/cong-thuc/24046515-b%E1%BA%AFp-c%E1%BA%A3i-ca-r%E1%BB%91t-lu%E1%BB%99c?ref=search&search_term=c%E1%BA%A3i,0,0,0,0,30 phút,80
